1141,2,2,1521,7,10
1676,8,1,1817,9,2
2709,10,8,93,9,2
2709,10,8,2786,3,4
2215,9,2,625,1,9
2394,3,3,74,4,5
1820,1,2,1204,8,7
1404,8,2,2325,1,9
2109,1,10,2935,6,8
2681,4,6,386,3,6
1,3,3,1562,6,2
1215,3,7,2662,1,8
2534,5,10,2558,1,3
423,5,6,1321,6,3
395,9,1,2953,7,4
2134,3,8,1713,5,9
728,3,9,6,10,2
2633,4,6,1854,9,7
2633,4,6,2631,6,10
2996,10,5,1591,3,3
2996,10,5,1958,8,7
2963,1,7,294,6,2
229,6,6,2866,1,8
1360,2,9,750,6,9
222,8,3,2283,7,10
222,8,3,2985,10,4
2000,7,9,1061,2,7
2000,7,9,2119,3,3
2130,6,1,106,4,8
2130,6,1,176,7,3
1318,1,1,612,9,5
2860,10,4,1743,7,10
863,7,1,2120,1,9
863,7,1,2803,8,9
302,7,2,1709,4,7
1850,10,6,2366,8,3
334,7,8,465,8,8
1862,1,1,184,9,7
1862,1,1,1500,3,9
1141,10,10,388,2,3
1141,10,10,701,8,3
1141,10,10,2458,7,10
1313,2,8,2329,7,8
1120,6,6,544,4,7
1120,6,6,2330,4,4
274,9,2,2817,1,1
2021,4,8,1833,7,4
872,3,2,2672,6,10
1235,3,3,2397,7,1
1386,10,8,599,1,1
1386,10,8,2193,5,3
1386,10,8,2394,4,9
1673,5,10,2890,7,7
1940,4,6,1441,2,8
2760,1,6,2498,2,7
333,5,7,2333,2,10
333,5,7,2857,2,5
2104,5,7,874,6,9
2824,1,1,1255,7,8
718,5,9,304,9,6
1771,5,8,838,10,3
1187,7,1,1179,9,3
165,2,9,785,3,3
2101,1,5,692,8,1
2825,5,9,503,10,6
1747,8,9,2710,3,1
1062,1,4,1276,4,3
1062,1,4,1707,9,10
447,10,7,324,6,6
447,10,7,995,6,6
1813,6,4,2326,5,10
1385,8,8,2973,6,8
62,1,5,500,8,5
62,1,5,2664,4,10
1638,2,5,352,10,3
2523,9,5,911,5,4
1436,10,7,379,1,7
296,1,3,2425,6,3
733,7,1,2289,3,10
733,7,1,2702,3,5
1239,3,1,1729,6,6
2199,8,6,443,5,3
2199,8,6,2957,3,5
1526,7,5,3000,10,2
1781,6,9,292,8,10
525,8,5,1104,1,4
2084,2,10,1785,9,7
1627,9,5,996,1,2
332,4,2,2240,5,1
2245,2,1,426,7,6
2563,3,8,639,6,8
373,6,10,2061,5,1
2919,5,1,1560,10,8
2619,6,6,600,3,10
945,5,9,2743,6,7
828,1,3,1961,2,1
1507,2,7,220,6,1
2486,7,7,688,2,7
2486,7,7,2027,8,2
410,5,5,1008,2,1
1123,10,10,390,2,4
1890,5,8,303,2,5
529,6,2,2562,9,8
1024,4,3,995,1,7
2818,10,1,2015,6,5
2818,10,1,2711,2,2
1129,3,1,1159,5,3
351,1,1,2443,3,8
1490,1,2,165,3,8
1490,1,2,678,4,9
1490,1,2,711,2,6
1218,1,5,928,8,3
2526,3,5,1150,2,4
752,7,10,2650,10,10
346,1,4,1380,8,4
346,1,4,1970,8,7
2688,9,6,335,3,4
2688,9,6,712,6,7
2688,9,6,2082,2,5
1963,8,6,378,2,2
2943,5,7,977,4,2
247,7,3,38,1,3
2619,10,4,491,9,5
2619,10,4,2051,6,1
1362,7,6,1521,1,8
736,3,7,7,8,3
736,3,7,2748,10,6
1174,7,3,2963,8,6
452,8,4,835,7,10
2556,6,3,1490,8,7
2556,6,3,2372,8,1
2556,6,3,2637,10,4
2034,4,9,59,5,6
1612,6,7,1822,3,7
498,2,4,917,1,3
1238,6,8,1659,10,10
600,2,10,72,8,2
600,2,10,2009,8,3
1433,1,7,1630,8,7
948,10,5,2388,3,3
177,2,4,2648,10,6
1619,7,2,2625,10,5
156,4,7,2001,6,5
2885,6,9,30,7,8
2885,6,9,2656,10,7
2572,4,8,763,6,1
311,1,10,2260,5,1
2713,9,7,2167,3,5
948,6,8,2475,2,6
948,6,8,2746,8,8
2989,4,8,425,5,2
502,8,2,362,5,4
502,8,2,1125,4,5
1729,6,1,1913,2,4
1799,10,4,1465,3,6
1799,10,4,1509,7,9
2362,4,6,1111,9,6
2187,4,8,2308,7,3
216,1,2,345,8,3
2126,2,10,620,9,6
2126,2,10,719,3,4
2137,10,8,1233,5,9
741,7,1,212,6,7
741,7,1,2303,4,4
741,7,1,2771,9,6
681,4,2,2093,10,5
2955,7,4,1854,2,5
56,8,3,1409,4,4
2057,6,4,2345,5,1
32,8,5,1322,2,1
1212,5,8,2956,7,4
881,9,4,74,1,5
1210,5,5,2995,7,2
986,7,9,10,10,9
986,7,9,1089,1,10
829,4,8,943,2,8
2144,10,7,639,2,2
681,7,5,1794,9,2
1107,6,1,777,1,1
2744,2,9,2184,6,2
1638,1,9,273,2,7
1638,1,9,1163,7,10
65,7,9,934,5,10
1131,5,8,799,4,10
1131,5,8,2896,9,8
631,5,1,2739,2,2
2960,9,5,1796,5,2
2823,3,6,452,10,4
2823,3,6,2813,9,4
1691,8,6,2374,9,6
1691,8,6,2752,3,9
564,9,1,1234,10,9
564,9,1,2825,1,1
370,3,4,1480,9,8
1151,2,10,2544,8,6
751,4,9,960,3,1
1872,4,3,91,7,5
2990,8,3,969,3,4
2990,8,3,1318,2,3
2990,8,3,2000,3,1
707,1,7,271,2,6
707,1,7,555,5,5
1822,3,2,1609,10,8
1642,1,8,1934,5,2
703,10,7,1603,6,5
703,10,7,2048,3,7
1686,7,7,1362,2,8
1686,7,7,2790,3,1
1898,1,2,2463,5,2
2431,8,2,1046,3,9
1543,1,10,629,7,4
332,7,2,3,9,7
332,7,2,2663,2,7
2787,5,8,1529,7,7
2318,5,5,883,4,10
2318,5,5,2692,4,5
2452,5,2,900,6,5
2452,5,2,1684,3,6
1445,8,9,1527,2,2
308,1,2,1,10,6
308,1,2,1515,4,4
263,10,8,2135,7,6
263,10,8,2621,9,2
445,6,2,184,8,8
2714,4,6,1045,5,8
1068,3,6,394,10,7
2828,6,5,800,10,8
2828,6,5,1268,4,6
10,10,8,13,1,1
600,5,4,1077,4,6
271,2,6,124,3,1
271,2,6,707,1,7
271,2,6,829,9,3
378,6,7,50,1,4
378,6,7,1923,4,5
946,8,8,2219,10,9
2029,5,5,47,10,9
2029,5,5,1448,9,6
2029,5,5,1453,10,4
2087,5,8,478,1,1
2826,3,2,70,10,4
270,5,1,805,1,10
270,5,1,1785,9,9
2403,9,7,2637,7,9
2718,10,7,1836,1,4
1967,10,3,633,5,8
313,7,10,413,1,1
289,3,10,1419,6,9
600,8,4,1885,1,2
1064,1,6,1025,7,1
1615,8,9,1668,5,3
2962,6,8,766,10,3
2962,6,8,915,7,6
434,9,7,1012,6,9
961,6,1,2375,2,9
296,4,9,1480,10,6
416,5,7,1073,8,10
2521,6,1,621,8,3
371,7,2,1515,2,10
132,9,6,1027,5,10
2174,6,4,762,5,9
2174,6,4,2307,2,10
2160,4,2,1605,5,10
2551,1,1,1221,9,4
730,8,9,348,10,9
734,7,10,1082,9,10
1153,8,1,1583,2,9
2318,3,3,222,4,7
188,10,4,1824,6,1
188,10,4,2174,4,2
2723,9,1,2347,8,8
2051,7,10,2195,10,6
740,9,4,2110,5,3
170,4,10,1452,3,4
2165,6,8,127,7,4
2984,8,8,508,5,7
2984,8,8,2741,7,9
1862,9,2,1351,8,6
2130,4,2,2965,5,7
2496,1,2,1454,3,1
932,10,3,902,3,5
50,7,2,1910,3,2
2840,4,6,865,5,8
1208,7,9,1108,9,1
711,7,4,18,4,5
711,7,4,569,4,4
1026,7,9,164,8,8
1026,7,9,493,1,7
1026,7,9,1897,3,8
2422,10,7,423,3,5
2362,10,5,811,8,4
2362,10,5,1483,6,9
1641,3,3,1408,10,9
1641,3,3,2608,4,9
40,8,10,2529,9,5
40,8,10,2958,2,10
2210,5,3,2353,9,9
2865,10,4,1040,4,1
298,7,2,748,5,10
298,7,2,966,10,2
2999,10,10,2500,9,4
2862,8,9,1911,1,1
594,7,1,1931,3,3
594,7,1,2484,3,2
912,5,8,559,3,3
2406,1,9,437,8,9
988,7,9,2294,10,4
300,4,10,2012,7,4
2408,4,1,1520,1,10
659,9,10,2659,8,7
2604,1,5,2556,8,8
1364,9,4,458,6,5
2786,5,2,2108,1,4
2588,10,9,2638,3,6
2616,5,6,1873,9,9
2227,4,5,2251,2,4
2417,3,7,1989,10,9
1510,4,9,658,8,3
481,9,7,940,8,9
626,4,4,1861,6,5
1904,7,6,2153,4,5
2746,9,5,1981,8,1
2746,9,5,2710,5,1
101,2,8,414,7,6
101,2,8,1483,10,4
727,10,3,2659,1,4
962,10,9,2299,2,6
2779,3,5,826,6,10
1501,3,4,290,10,9
1501,3,4,362,2,6
938,1,5,21,5,8
555,5,3,204,1,2
2794,3,5,786,4,5
2827,2,7,2836,5,6
1901,7,2,2980,1,4
260,7,6,2920,4,9
2736,1,8,1222,8,8
2736,1,8,2266,8,4
169,6,5,1057,1,6
169,6,5,2238,10,9
757,10,8,1218,1,8
1732,9,5,2228,5,6
1732,9,5,2252,5,7
2952,3,1,868,9,2
1437,2,8,2919,4,10
97,6,8,2473,9,4
97,6,8,2730,7,5
1377,8,2,60,6,9
1626,5,10,1941,3,5
1626,5,10,2062,2,4
1607,4,6,1602,8,6
1661,7,4,1304,4,2
2380,5,6,11,8,8
2743,6,6,216,4,7
2743,6,6,1536,9,7
2743,6,6,1695,4,9
1646,7,3,51,4,8
1920,3,10,2507,1,2
2902,7,1,2179,3,8
1331,7,5,192,3,4
1705,1,4,129,5,5
1705,1,4,203,8,10
2650,10,10,752,7,10
2650,10,10,2432,7,3
618,6,9,818,5,7
2991,9,1,2602,4,10
168,4,2,40,3,6
168,4,2,1318,3,7
168,4,2,1472,10,3
856,1,4,90,10,8
856,1,4,1481,8,3
856,1,4,1621,5,9
628,6,2,1448,2,2
1459,2,2,137,4,7
1459,2,2,603,9,9
268,2,6,894,10,9
268,2,6,2015,3,6
2987,8,1,51,9,3
2650,2,2,1846,6,8
316,10,9,1213,8,2
1022,8,10,1917,10,2
110,8,5,1047,1,4
662,6,2,1141,3,7
1637,6,4,1088,3,4
1392,8,8,1314,7,8
2042,1,6,378,6,3
2042,1,6,2852,10,8
2025,6,1,598,10,2
502,9,9,443,8,10
502,9,9,1996,5,6
1983,1,2,385,4,10
1198,4,9,841,5,7
1198,4,9,1468,6,5
675,4,9,2009,3,10
1138,1,2,793,4,3
1107,5,3,2853,6,7
1247,4,7,1532,2,2
372,7,2,826,6,3
372,7,2,1938,5,3
2441,5,9,1610,6,9
962,9,2,983,3,10
1509,2,1,1771,9,4
2371,6,10,1089,10,3
819,7,4,1397,5,1
1625,5,10,337,10,2
1625,5,10,896,3,7
223,1,5,2653,8,2
434,8,5,2050,4,4
1260,4,10,1391,5,8
3000,6,5,2722,5,7
1879,8,8,465,1,6
1353,1,8,2139,6,6
152,10,8,1270,8,7
1714,7,9,498,4,5
608,6,2,772,8,3
2452,5,8,150,10,6
923,7,8,81,9,2
1237,8,3,1361,3,1
1237,8,3,1744,1,8
483,6,4,1733,3,10
209,7,10,313,8,7
1097,10,4,166,1,8
1097,10,4,831,2,6
1097,10,4,1466,7,8
1658,10,10,1284,7,1
2647,2,6,962,7,2
2647,2,6,1922,3,3
656,6,3,831,8,5
193,5,9,1504,4,9
2,1,10,116,3,5
2249,1,8,2877,9,8
399,6,3,2665,7,2
2211,7,1,1262,4,10
1610,8,3,1378,5,9
1610,8,3,1951,9,9
624,5,5,840,9,7
210,9,8,2142,7,3
210,9,8,2372,6,7
2869,5,2,1756,2,8
1918,7,8,1169,5,10
1883,5,1,1281,10,1
419,9,8,2960,8,6
2289,3,3,2868,5,8
2624,2,4,2201,4,1
2624,2,4,2517,6,6
2394,9,8,2659,2,5
2885,5,1,1952,6,1
2885,5,1,2246,3,1
2885,5,1,2269,7,7
1636,1,4,236,6,5
1636,1,4,1827,3,9
2684,6,2,2032,5,1
2535,10,6,404,2,6
2979,8,7,222,6,4
1023,5,8,1304,4,4
1023,5,8,2922,7,3
365,10,4,1655,4,1
807,5,10,1814,4,1
2314,9,9,1722,8,5
1801,6,8,368,10,9
1672,6,7,601,8,8
1672,6,7,889,3,1
1672,6,7,2292,10,6
418,5,6,2085,10,6
1938,8,8,73,1,9
1648,4,9,1877,1,10
2223,8,6,193,6,3
1070,1,10,157,10,6
174,2,6,752,3,2
1494,9,1,1230,3,10
2828,4,8,1200,8,2
997,3,10,665,9,4
997,3,10,1067,10,3
997,3,10,1334,5,7
997,3,10,2049,8,1
64,2,4,1872,7,6
418,7,10,2961,2,6
2230,6,9,2037,7,1
2230,6,9,2477,1,9
2230,6,9,2637,2,5
142,5,2,21,10,4
2219,9,2,521,2,9
2219,9,2,2237,7,8
1046,9,5,2216,10,4
1046,9,5,2319,7,3
1359,6,8,2625,4,5
1665,4,6,547,9,10
1665,4,6,1426,3,1
1832,9,10,699,4,2
1728,1,2,158,2,8
2854,8,10,1310,10,3
1336,5,6,2200,3,2
143,5,6,1396,6,3
2,6,7,1156,5,3
2213,3,9,1606,8,3
231,8,6,2417,9,9
2019,3,1,2391,10,7
851,1,5,2947,2,10
2953,7,6,561,4,4
454,5,10,1510,2,5
454,5,10,2072,1,5
1567,3,4,2797,9,9
817,4,1,329,7,4
1358,1,5,1727,3,7
1455,9,4,352,6,1
81,8,1,1020,9,2
273,1,6,1729,9,1
2072,7,8,1340,6,5
2072,7,8,2058,6,7
1964,10,2,2309,4,10
1879,6,1,2946,2,4
2180,1,10,70,9,1
693,4,4,2798,8,8
2364,8,4,1063,7,10
2044,10,7,2614,1,2
2749,8,4,835,10,5
2749,8,4,1789,1,8
2749,8,4,2956,5,9
441,1,3,1109,2,10
44,4,1,1664,1,2
44,4,1,2641,2,1
35,1,9,2882,4,7
1220,10,1,440,9,5
1203,9,9,2675,3,2
2800,4,10,2051,6,4
1974,5,5,1644,9,2
728,9,1,1754,10,2
2913,9,7,1170,10,3
483,2,7,2852,9,7
2709,3,9,336,10,3
2709,3,9,723,8,2
2709,3,9,2246,1,7
529,3,3,1229,2,7
179,6,10,1271,8,5
179,6,10,1768,9,1
2714,10,10,737,9,9
2714,10,10,1306,2,7
2914,10,10,2659,6,7
2790,3,4,111,7,7
2790,3,4,295,9,5
1938,10,9,128,9,1
2602,10,10,1947,3,1
2602,10,10,2367,8,9
1803,6,6,2139,9,1
770,2,9,1895,9,3
765,3,6,1718,9,5
765,3,6,1961,9,7
2768,5,4,2602,7,1
596,3,5,2199,2,10
1494,1,4,2951,8,3
2314,7,5,888,5,8
1563,8,10,649,7,8
1563,8,10,1706,3,2
1527,8,4,459,3,7
402,10,9,1916,3,8
299,2,9,650,6,10
299,2,9,1757,3,4
2361,8,7,1291,7,5
1262,10,7,1270,4,3
1262,10,7,1689,4,9
766,2,2,1730,7,8
387,9,10,634,5,9
387,9,10,1551,5,7
387,9,10,2404,10,1
201,3,3,1143,7,7
2752,5,10,249,8,9
1373,8,7,1696,3,9
2885,8,7,185,3,5
2885,8,7,421,5,9
958,8,6,2745,6,5
786,7,2,1436,4,7
2559,4,2,840,1,5
2559,4,2,2545,8,2
359,9,2,1689,8,9
359,9,2,2958,10,4
1157,9,5,1634,3,8
994,4,6,2809,3,4
892,5,8,358,1,3
2990,3,5,538,10,10
2641,9,10,2402,10,8
788,3,6,1800,4,10
1188,9,8,1981,4,8
530,4,7,2621,6,3
789,4,2,2835,7,9
2132,5,10,256,3,7
2132,5,10,1513,6,10
487,9,6,1702,4,3
1900,7,10,1997,5,3
805,7,5,1557,3,3
1288,10,2,2012,1,6
405,1,3,24,8,4
2946,10,8,37,2,3
2946,10,8,1377,4,1
2946,10,8,2360,4,3
2548,10,4,695,8,9
2548,10,4,1304,6,1
2143,5,5,1121,2,1
950,9,4,461,1,9
1912,4,4,731,5,8
1912,4,4,1724,7,1
1394,4,9,2078,7,9
2416,1,2,2352,2,1
2327,5,4,1175,2,6
1771,2,4,1191,5,8
1887,4,9,2844,5,6
228,3,4,909,10,5
727,5,9,2460,1,5
2358,1,8,932,10,9
2358,1,8,1817,4,6
1433,2,4,1703,4,5
1818,1,10,2270,4,1
665,7,2,159,9,8
665,7,2,491,1,8
60,6,9,1377,8,2
1982,4,1,58,8,5
1982,4,1,651,10,3
1906,6,9,849,8,8
1906,6,9,1432,9,7
2165,7,4,1251,1,3
2165,7,4,1316,8,1
1545,3,10,584,5,5
868,10,10,2627,3,3
2853,6,7,1107,5,3
346,8,3,861,1,1
1302,8,7,1608,9,5
2638,1,2,1471,7,2
604,5,6,82,3,2
604,5,6,1452,1,9
3,5,8,574,8,1
2528,2,6,1248,4,1
2528,2,6,2077,4,5
2528,2,6,2972,6,3
1674,5,4,16,8,8
2829,6,7,9,4,5
2829,6,7,1017,1,7
1924,2,5,2450,4,4
2455,3,10,238,5,5
2455,3,10,2211,4,4
1176,2,2,831,9,7
187,10,4,922,3,10
51,4,4,2709,1,6
2561,6,8,1026,10,4
2066,2,3,234,5,9
2066,2,3,1644,5,4
2841,8,5,3,1,1
2841,8,5,7,10,4
515,4,1,2197,5,1
2996,7,1,1408,8,9
2105,3,7,2293,5,1
1014,1,5,1752,5,5
1701,3,8,548,1,7
2303,5,2,2809,2,2
2879,5,6,909,4,4
665,9,4,997,3,10
2690,2,7,2106,4,7
2690,2,7,2759,5,9
134,4,8,1261,10,6
134,4,8,2089,2,7
2360,8,4,1810,3,4
1124,6,9,63,1,10
455,7,9,2444,4,2
1380,8,10,2585,4,1
2314,10,2,1946,2,3
570,9,1,1191,8,5
300,10,1,1172,8,9
58,2,1,2299,1,1
758,8,1,1630,9,7
371,6,8,996,10,9
2978,9,1,1092,8,5
669,5,7,370,3,9
2307,6,8,2087,9,8
216,1,10,1276,3,6
1206,5,9,523,6,5
730,5,7,921,9,5
2150,10,9,2551,2,5
2181,10,7,1846,9,3
455,2,1,686,10,8
2173,8,4,1336,10,5
2173,8,4,1660,10,4
2945,5,2,1148,2,10
522,4,1,2875,9,10
2720,4,1,322,2,5
818,3,6,2765,6,5
1357,7,10,485,3,1
1357,7,10,2642,6,6
2506,8,7,2653,2,3
1033,6,5,1261,7,9
87,6,2,853,10,1
1906,8,8,2218,6,3
1906,8,8,2942,7,5
2740,3,2,2788,4,9
163,8,10,501,9,8
163,8,10,2709,7,8
551,9,1,2769,10,5
340,1,3,1329,7,10
1404,1,4,2596,4,5
2767,6,6,2194,5,8
404,3,6,1989,9,8
404,3,6,2065,5,7
1966,7,7,1292,9,5
1204,4,1,1528,10,7
1282,10,4,226,1,2
1282,10,4,2176,3,9
1477,10,5,665,5,6
799,4,10,1131,5,8
1920,10,2,2525,2,4
2478,9,5,2818,2,10
1738,10,8,1600,8,7
1136,6,8,2013,8,9
1967,5,4,142,9,7
1967,5,4,1374,1,3
1967,5,4,1924,3,7
197,9,10,2904,6,10
912,1,2,859,8,5
1795,6,5,244,7,10
1343,9,8,2884,5,4
349,3,7,2096,7,6
2698,3,10,1238,5,5
917,9,10,978,7,3
917,9,10,2102,3,6
2106,5,7,212,6,5
1745,10,3,1126,2,2
910,1,8,2243,7,9
2625,10,8,2660,2,4
1728,4,8,2702,5,2
2957,8,6,2974,7,1
1666,2,5,89,1,3
2173,2,2,396,7,2
2173,2,2,2743,6,8
68,3,7,316,4,7
1614,1,8,2454,10,2
1894,3,6,1612,4,2
1894,3,6,2367,10,7
2741,3,2,2465,9,9
607,1,5,1143,8,9
2648,5,7,65,8,7
2648,5,7,984,7,2
92,4,9,58,8,9
92,4,9,731,3,2
2567,3,8,132,1,10
2783,6,4,2955,2,8
1156,5,2,2513,3,1
1254,6,4,1056,9,2
122,2,6,538,6,7
1552,6,5,1754,7,8
1210,9,2,997,8,8
369,3,7,2225,2,9
453,1,1,1493,6,5
2846,3,3,1418,10,10
2846,3,3,2124,4,5
555,1,10,240,10,3
555,1,10,845,2,7
555,1,10,2872,3,4
78,2,10,1829,7,2
2496,10,8,937,7,9
1384,7,10,1608,4,6
1384,7,10,2119,2,1
618,6,1,1285,2,1
2104,8,10,2689,9,5
150,10,3,1345,6,2
150,10,3,2534,1,5
2500,7,3,2028,4,8
1397,5,10,902,10,8
1397,5,10,1760,1,3
2757,6,6,777,1,7
2757,6,6,1405,1,3
1912,7,5,1283,8,9
397,7,3,1326,1,8
2854,9,4,1694,8,7
2235,7,8,200,8,5
1827,6,4,2787,2,10
98,10,7,162,4,2
98,10,7,1941,5,3
2406,8,6,2345,3,4
1786,6,7,2876,3,7
859,10,9,57,4,5
859,10,9,2044,9,3
1282,6,5,902,3,5
2176,2,9,334,6,4
2176,2,9,2783,3,10
836,2,4,361,5,4
836,2,4,508,8,1
816,3,10,499,10,2
816,3,10,2602,9,1
1983,6,6,1641,3,4
868,5,8,44,6,3
868,5,8,2206,3,7
359,5,1,649,4,8
359,5,1,1797,4,5
584,4,5,1493,10,4
584,4,5,2608,6,9
961,8,1,2210,2,4
1054,4,8,815,2,6
2241,9,2,2850,5,5
2690,2,4,447,9,10
2763,3,9,529,7,8
2763,3,9,1702,2,7
1925,5,6,1737,7,10
1504,5,2,1096,2,6
884,10,1,227,9,7
884,10,1,286,5,10
660,6,7,985,10,4
660,6,7,2056,5,3
660,6,7,2453,3,7
660,6,7,2531,9,3
2581,3,7,901,7,8
2581,3,7,2960,9,6
125,1,4,770,7,8
2593,1,5,516,5,3
1224,5,1,67,2,1
1224,5,1,1446,8,10
1756,3,3,1985,9,8
931,9,7,1217,1,8
2042,2,1,2080,7,6
1724,4,1,140,6,6
1533,1,10,141,6,10
1533,1,10,2369,5,1
1052,7,5,901,8,8
2965,3,5,68,2,4
1369,8,9,883,3,1
2342,5,7,665,4,5
790,4,2,2300,7,7
374,8,10,651,6,6
374,8,10,2500,1,4
226,5,1,2474,1,2
2589,3,9,1521,7,4
1869,10,7,61,6,3
1869,10,7,1975,1,7
1280,8,1,1802,1,7
11,7,9,970,5,2
11,7,9,1576,6,3
11,7,9,1949,1,4
11,7,9,2024,8,2
2659,1,6,1251,5,8
2659,1,6,2077,9,10
1656,1,1,360,2,3
671,2,7,671,5,8
671,2,7,2012,3,8
2576,7,1,1775,4,3
1758,5,9,866,7,1
1750,2,4,603,9,9
1750,2,4,863,5,3
1750,2,4,2035,6,5
1339,2,4,146,7,9
1894,7,4,1084,6,9
2942,3,3,2060,7,5
1479,8,1,2218,1,5
394,10,10,2212,9,4
906,10,8,235,2,10
906,10,8,776,2,3
787,5,9,1236,7,1
2374,6,9,2459,4,2
2576,9,3,1072,2,6
1886,2,4,2465,10,10
1939,10,9,479,7,1
531,6,4,1221,7,8
1606,10,3,472,4,8
2988,7,8,463,4,5
2988,7,8,823,1,6
2319,4,3,605,6,4
1902,1,9,1079,2,7
2898,4,2,1101,6,6
2302,7,2,1976,5,7
2658,7,10,2964,2,2
669,4,10,311,2,2
2942,2,5,1324,9,4
2783,6,9,1107,8,2
1090,4,3,1644,2,7
2297,5,10,1269,6,10
925,6,6,2373,1,8
2388,7,8,843,3,10
2388,7,8,2707,8,10
2582,1,5,1160,7,9
191,8,5,2846,3,6
1298,10,5,2779,9,8
1298,10,5,2957,2,2
2664,4,8,2775,1,7
691,1,2,2577,5,2
1246,5,1,2508,3,10
1155,1,3,1198,9,7
2328,6,6,2702,3,9
2878,1,1,2869,4,4
2542,3,4,662,7,9
915,9,1,2916,5,4
1860,9,6,1742,10,5
325,4,1,669,2,2
325,4,1,1449,1,5
923,2,4,1782,3,3
1596,7,2,2311,4,6
207,7,10,2617,1,1
879,6,5,2999,7,8
1573,4,7,235,2,1
1573,4,7,1268,3,7
1086,4,9,1909,6,3
1516,2,2,550,5,3
1516,2,2,1805,10,6
184,8,6,2720,10,3
94,8,4,1401,1,2
2421,7,10,2838,1,10
463,1,7,34,10,9
1359,2,8,2172,1,10
2939,9,7,1110,6,6
903,3,4,2203,10,8
897,10,8,1617,5,6
1233,7,10,2389,3,2
1871,5,6,326,2,2
1871,5,6,1868,6,6
2369,4,8,2967,8,5
2369,4,8,2979,2,3
526,2,5,2795,9,3
1918,1,4,1607,5,8
893,10,2,2510,9,8
1993,1,9,2517,5,5
2623,9,9,2626,5,4
2406,9,7,1813,10,1
2406,9,7,2859,6,4
2155,4,8,2165,1,1
1459,1,4,1916,6,2
1459,1,4,2375,9,9
2683,1,5,1351,6,4
2683,1,5,1685,5,9
2507,8,9,898,4,2
158,8,5,2208,3,9
2315,1,1,1104,9,1
219,5,9,1572,2,2
307,3,10,2803,8,9
2222,6,5,58,3,9
2480,1,9,82,8,3
2915,1,5,130,7,3
851,5,1,2143,4,8
1775,4,3,2182,10,1
1775,4,3,2576,7,1
924,6,8,1720,9,6
924,6,8,2704,10,8
614,3,4,1242,7,10
2904,3,6,2340,1,1
2441,9,9,906,6,10
2424,5,2,595,1,7
1142,10,9,858,1,1
2158,4,5,1459,6,4
363,2,4,1386,1,4
2326,5,9,481,4,6
1220,2,1,2404,4,6
738,2,1,1359,6,5
738,2,1,1578,1,8
2304,2,4,78,8,9
2304,2,4,1914,8,8
357,2,7,1211,3,6
223,2,3,1130,7,2
223,2,3,2951,5,1
2628,9,6,2161,3,6
267,4,10,2437,7,3
319,9,8,1925,10,2
319,9,8,2500,2,9
869,3,8,1342,6,7
764,9,2,1575,7,5
618,2,5,2095,6,2
1983,7,10,1039,10,2
639,6,8,2563,3,8
2747,9,10,2004,3,2
987,5,1,587,7,1
987,5,1,1428,6,9
987,5,1,2607,4,7
2307,8,10,167,6,2
2317,8,5,370,3,6
2317,8,5,1808,6,5
1882,4,6,1472,9,5
2775,8,4,2970,6,10
978,10,5,901,6,2
978,10,5,1715,5,4
1742,6,8,254,10,6
1742,6,8,2584,10,9
212,5,3,537,3,5
2691,5,8,1337,10,9
2691,5,8,1938,10,10
87,2,1,2579,1,10
1805,5,2,2424,10,7
1116,10,5,400,4,1
1509,4,1,1597,3,9
1509,4,1,1607,5,6
1347,4,4,1319,10,6
1792,8,1,2991,9,9
663,9,6,1797,8,9
663,9,6,2583,6,8
946,1,10,575,6,5
2754,10,4,1550,4,6
201,8,9,2571,1,7
702,7,8,2911,10,4
166,4,2,1760,9,9
166,4,2,2098,7,5
1930,2,3,74,9,9
2268,2,5,1417,1,2
1346,9,9,2090,6,7
1346,9,9,2902,4,9
756,7,9,954,4,10
2040,10,1,2852,9,4
2609,1,4,34,6,3
2609,1,4,1935,7,2
1045,10,5,2180,2,10
779,8,3,1035,9,9
779,8,3,2291,4,10
977,9,4,1511,5,7
645,7,8,485,2,10
2295,7,4,2101,1,7
14,2,3,41,3,5
14,2,3,2894,7,5
383,1,10,2854,2,9
2384,10,10,82,4,6
2384,10,10,943,2,4
2384,10,10,2325,1,1
671,5,6,2691,3,8
1284,8,1,2543,6,7
2848,6,4,2680,7,8
2256,1,7,2371,2,1
1612,2,6,1819,7,4
1005,1,8,1631,7,2
43,6,1,1928,7,5
237,5,10,1785,2,1
2686,6,4,946,2,8
1471,5,7,2358,1,1
125,2,1,2363,10,6
2138,2,3,2152,8,8
2394,6,8,775,9,6
1033,5,4,821,10,4
800,4,6,2267,1,8
2146,7,8,172,3,6
425,9,4,1725,7,2
2611,1,9,2090,4,1
824,4,7,2531,5,6
2738,8,4,2061,3,9
1657,5,3,1317,4,2
1657,5,3,2655,7,9
1618,6,10,1188,8,6
638,2,9,2617,5,1
2993,9,3,2386,1,5
2993,9,3,2754,4,8
427,5,1,1611,7,2
1336,3,4,2801,7,6
239,4,7,1247,10,7
548,4,4,1959,8,6
354,10,2,1063,4,4
25,3,10,1605,4,9
191,4,2,1374,6,5
1214,8,5,50,2,9
1214,8,5,710,1,4
1427,10,2,1594,2,2
1669,6,1,487,2,4
2288,7,3,2865,6,3
908,4,7,1390,6,6
1879,10,7,870,4,6
1879,10,7,878,3,5
1879,10,7,2870,6,10
